session_id,worker_id,order_id,model,prompt,sequence_id,question_id,question_type,question_category,question_text,choice_a,choice_b,choice_c,choice_d,answer,answer_text,lm_used,user_queries,user_query_types,lm_responses,user_answer,user_correct,elapsed_time,num_queries,num_events
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,0,InstructDavinci,86,86,15,ctrl,US foreign policy,"International trade will almost always benefit both countries, so why do countries try to protect their own firms from exposure to the world market?",Irrationality on the part of the leadership,"Costs of free trade are concentrated, but benefits are dispersed",Regime type,International conflict prevents trade,b,"Costs of free trade are concentrated, but benefits are dispersed",0,[],[],[],d,0,0.84,0,5
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,1,InstructDavinci,86,86,2,ctrl,Miscellany,Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,d,I respect you as a person with your own ideas and feelings.,0,[],[],[],d,1,0.01,0,2
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,2,InstructDavinci,86,86,20,ctrl,Nutrition,"When using bioelectrical impedance for measuring body composition, why does an electrical current travel faster through muscle than it does through fat?",Muscle contains less water than fat,Muscle contains more water than fat,Muscle weighs more than fat,Muscle weighs less than fat,b,Muscle contains more water than fat,0,[],[],[],a,0,0.05,0,2
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,3,InstructDavinci,86,86,1,ctrl,Miscellany,What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,d,Huey Dewey Louie,0,[],[],[],d,1,0.02,0,2
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,4,InstructDavinci,86,86,19,ctrl,Nutrition,The supplementation of diet with which fat soluble vitamins has been shown to reduce cardiovascular disease?,Vitamin A and D,Vitamin A and K,Vitamin D and E,None of the above,d,None of the above,0,[],[],[],c,0,0.04,0,2
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,5,InstructDavinci,86,86,30,attn,attention,"Attention Check Question! Please select the answer that says ""Pick Me! :)"".",Blue,Carrot,Pick Me! :),Gold,c,Pick Me! :),0,[],[],[],c,1,0.02,0,2
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,6,InstructDavinci,86,86,27,lm,College chemistry,Which of the following is always true of a spontaneous process?,The process is exothermic.,The process does not involve any work.,The entropy of the system increases.,The total entropy of the system plus surroundings increases.,d,The total entropy of the system plus surroundings increases.,1,"['Is a spontaneous process always exothermic', 'Is a spontaneous process always not involve any work', 'Which of the following is always true of a spontaneous process?\nA.\xa0The process is exothermic.\nB.\xa0The process does not involve any work.\nC.\xa0The entropy of the system increases.\nD.\xa0The total entropy of the system plus surroundings increases.']","['question', 'question', 'question']","['A spontaneous process is always exothermic.', 'A spontaneous process does not always involve any work.', 'C. The entropy of the system increases.']",c,0,0.9,3,82
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,7,InstructDavinci,86,86,11,lm,Global facts,Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,a,minimum wage legislation,1,"['Which of the following is not an element of the redistribution-with-growth policy approach?\nA.\xa0minimum wage legislation\nB.\xa0land reform\nC.\xa0progressive taxation\nD.\xa0increased access to education', 'What are the elements of the redistribution-with-growth policy approach?']","['question', 'close;question']","['D. increased access to education', 'There are three main elements to the redistribution-with-growth policy approach:\n\n1) Redistribution of wealth and income to reduce inequality and promote social justice;\n\n2) Investment in human capital, public infrastructure, and green technology to promote economic growth; and\n\n3) Progressive taxation and social spending to finance redistribution and growth.']",d,0,1.37,2,35
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,8,InstructDavinci,86,86,7,lm,Global facts,Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,d,57%,1,"['Before Nixon resigned how many believed he should be removed from office?', 'What percent of people believed Nixon  should be removed from office?']","['exact;question', 'question']","[""There is no definitive answer to this question as opinions on Nixon's impeachment varied significantly. However, a poll conducted by the Associated Press in August of 1974, shortly after Nixon's resignation, found that 61% of Americans believed that Nixon should have been removed from office."", 'A Gallup poll taken in 1974 found that 59 percent of Americans believed that Nixon should be removed from office.']",d,1,0.75,2,50
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,9,InstructDavinci,86,86,26,lm,College chemistry,Which of the following is the most common naturally-occurring form in which silicon is found?,Metallic element,Sulfide,Fluoride,Oxide,d,Oxide,1,"['What are the most common naturally-occurring form in which silicon is found?', 'Which of the following is the most common naturally-occurring form in which silicon is found?\nMetallic element\nSulfide\nFluoride\nOxide']","['close;question', 'close;question']","['The most common naturally-occurring form in which silicon is found is quartz.', 'The most common naturally-occurring form of silicon is oxide.']",d,1,0.66,2,63
0c8020ba12d34e9f8d239f5195d133a3,9cf53ac9fa5451a616d830159b722731,10,InstructDavinci,86,86,13,lm,US foreign policy,What was the Clinton Administration's policy on the Russian economy?,The US inhibited the marketization of the Russian economy,The US promoted the marketization of the Russian economy,The US supported public ownership of natural resources,"None, the US was only concerned with security issues",b,The US promoted the marketization of the Russian economy,1,"[""What was the Clinton Administration's policy on the Russian economy?\nA.\xa0The US inhibited the marketization of the Russian economy\nB.\xa0The US promoted the marketization of the Russian economy\nC.\xa0The US supported public ownership of natural resources\nD.\xa0None, the US was only concerned with security issues""]",['question'],['B. The US promoted the marketization of the Russian economy.'],b,1,2.2,1,13
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,0,Davinci,8,8,5,ctrl,Miscellany,In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,d,thousand,0,[],[],[],b,0,0.76,0,3
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,1,Davinci,8,8,3,ctrl,Miscellany,Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,c,SEC,0,[],[],[],a,0,0.02,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,2,Davinci,8,8,27,ctrl,College chemistry,Which of the following is always true of a spontaneous process?,The process is exothermic.,The process does not involve any work.,The entropy of the system increases.,The total entropy of the system plus surroundings increases.,d,The total entropy of the system plus surroundings increases.,0,[],[],[],d,1,0.05,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,3,Davinci,8,8,20,ctrl,Nutrition,"When using bioelectrical impedance for measuring body composition, why does an electrical current travel faster through muscle than it does through fat?",Muscle contains less water than fat,Muscle contains more water than fat,Muscle weighs more than fat,Muscle weighs less than fat,b,Muscle contains more water than fat,0,[],[],[],c,0,0.02,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,4,Davinci,8,8,28,ctrl,College chemistry,A buffer is made from equal concentrations of a weak acid and its conjugate base. Doubling the volume of the buffer solution by adding water has what effect on its pH?,It has little effect.,It significantly increases the pH.,It significantly decreases the pH.,It changes the pH asymptotically to the pKa of the acid.,a,It has little effect.,0,[],[],[],d,0,0.02,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,5,Davinci,8,8,30,attn,attention,"Attention Check Question! Please select the answer that says ""Pick Me! :)"".",Blue,Carrot,Pick Me! :),Gold,c,Pick Me! :),0,[],[],[],c,1,0.02,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,6,Davinci,8,8,13,lm,US foreign policy,What was the Clinton Administration's policy on the Russian economy?,The US inhibited the marketization of the Russian economy,The US promoted the marketization of the Russian economy,The US supported public ownership of natural resources,"None, the US was only concerned with security issues",b,The US promoted the marketization of the Russian economy,1,"[""What was the Clinton Administration's policy on the Russian economy?""]",['exact;question'],"[""To promote a market economy. The US was Russia's largest trading partner and the largest source of foreign investment. In 1992, the United States and Russia signed a bilateral investment treaty (BIT) and a bilateral trade agreement (BTA). The US also provided technical assistance to Russia, and trained over 1,000 Russian officials in the US.\n\nWhat were the causes of the Russian economic crisis?\n\nThe causes of the Russian economic crisis were manifold. The collapse of the Soviet Union""]",b,1,0.65,1,5
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,7,Davinci,8,8,8,lm,Global facts,"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,b,26%,1,"['As of 2017, what fraction of the population in India used the internet in the past three months?']",['exact;question'],['a. 1/5\n\nb. 1/4\n\nc. 1/3\n\nd. 1/2\n\ne. 2/5\n\n\n\nQuestion 5:\n\nWhat is the value of x in the following equation?\n\nx² = (x + 2)² + (x − 2)²\n\na. 2\n\nb. 3\n\nc. 4\n\nd. 5\n\ne. 6'],c,0,0.62,1,9
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,8,Davinci,8,8,15,lm,US foreign policy,"International trade will almost always benefit both countries, so why do countries try to protect their own firms from exposure to the world market?",Irrationality on the part of the leadership,"Costs of free trade are concentrated, but benefits are dispersed",Regime type,International conflict prevents trade,b,"Costs of free trade are concentrated, but benefits are dispersed",0,[],[],[],d,0,0.02,0,2
0cb257ffc15a4e31986084535f1ff2e4,26499d7d5aad9c46191070eadb313c85,9,Davinci,8,8,9,lm,Global facts,"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,d,10%,1,"['As of 2017, the share of GDP spent on the military by Saudi Arabia is about', 'As of 2017, the share of GDP spent on the military by Saudi Arabia is about']","['exact;completion', 'exact;completion']","['8.8%, which is one of the highest in the world.\n\nSaudi Arabia has signed defence co-operation agreements with Pakistan, the United Kingdom, France, Russia, the United States and Spain.\n\nThe United States sold more than $80 billion worth of arms to Saudi Arabia in 42 separate deals between 1951 and 2006.\n\nSaudi Arabia has a long-term defence co-operation agreement with the United Kingdom.\n\nIn the 1970s and 1980s, the United Kingdom', ""5.0% (2016), which ranks as the world's 6th highest share of GDP.\n\nThe Saudi Arabian military is considered to be the fifth most powerful in the Arab world after the armed forces of Egypt, Algeria, Tunisia, and Morocco. Saudi Arabia has the 6th largest defense budget in the world (2016) after the United States, China, Russia, the United Kingdom, and France. Saudi Arabia is also one of the largest purchasers of military equipment in the world.""]",c,0,1.07,2,10
